seed,beta,rho_sku,K,r_i,volume_share,willing_clear_frac,residual_risk,clearing_spread_pct,dealer_pnl,spot_I
52,0.45,0.0,4,0.2025,0.13788634929170507,0.3105016278985214,1.763960210450074,15.347317410645362,-0.8305947975561749,3.1354194735378487
53,0.45,0.0,4,0.2025,0.17548229167466586,0.27402381986573715,1.7679413744024526,12.704973270673571,2.6383637158101907,4.449372026124917
54,0.45,0.0,4,0.2025,0.04960546376335589,0.08802841118003936,0.8757412940869518,10.775405306047949,1.3959102893466373,3.8296099929682366
55,0.45,0.0,4,0.2025,0.11001880368561819,0.15652457622399915,1.369242865518247,11.913219965491367,1.4894851719518636,3.2961758675448705
56,0.45,0.0,4,0.2025,0.1608678568473144,0.46040239556798945,1.8863410016896758,13.463467435233508,2.665719923380993,4.677496208089153
57,0.45,0.0,4,0.2025,0.06896411100465423,0.15116236570640917,1.372706634024228,16.890228253234852,0.20254869500659411,4.025958296000295
58,0.45,0.0,4,0.2025,0.052727021184422636,0.14169871944294082,0.9580814368239526,11.788545164747966,0.18350109490727534,3.465174418122088
59,0.45,0.0,4,0.2025,0.11179698054296981,0.1631592592163489,1.6134770691935671,14.045852635570476,0.9261924423532144,2.9825032613817397
60,0.45,0.0,4,0.2025,0.12586479201769513,0.24581368201247364,1.489733410570145,12.96569715506416,3.7989196464819432,2.5670643467850125
61,0.45,0.0,4,0.2025,0.18101179101290532,0.23205143065114933,1.8769228346338638,13.355352971050184,2.219220703775571,2.209492759274241
62,0.45,0.0,4,0.2025,0.1396349758203363,0.36573296758665447,1.488773040660246,10.592258151171118,-0.23812724923912176,3.1354194735378487
63,0.45,0.0,4,0.2025,0.1652830439674701,0.2688482030520629,1.8887423657438391,13.54972027540919,1.6553954937502757,1.6368324945346824
64,0.45,0.0,4,0.2025,0.1283659562871491,0.3283049296781485,1.6442963016339947,14.317940631170336,2.0534936910671115,2.322775875477118
65,0.45,0.0,4,0.2025,0.061073244247358154,0.15042980398985636,1.1468413220664397,14.111108098281335,1.7861292186853162,3.2961758675448705
66,0.45,0.0,4,0.2025,0.11286115528614198,0.23405455055891355,1.5050327880639554,13.094559553118685,3.6477633687650557,4.677496208089153
67,0.45,0.0,4,0.2025,0.09999746494180832,0.1239206085590778,1.3504406846236732,11.885594595761047,1.717143460780935,2.4418671412486086
68,0.45,0.0,4,0.2025,0.12169229891754234,0.440756687429301,1.4844576472182243,12.923906720626688,-0.7350403884436845,3.465174418122088
69,0.45,0.0,4,0.2025,0.2231793795554758,0.49628180244583836,2.151186878327959,13.442983388423917,-1.0276602709354226,2.9825032613817397
70,0.45,0.0,4,0.2025,0.22630359900764196,0.5179853840507322,2.1214756672095687,13.06628543283984,1.2624577464271678,4.23237359180038
71,0.45,0.0,4,0.2025,0.2015357603596852,0.42141125615563774,1.993253444752666,14.172332506797353,2.6786673492923803,2.209492759274241
72,0.45,0.0,4,0.2025,0.1818388797782792,0.32522196181621993,1.9897190359333832,14.304025783195417,5.848696724516575,3.1354194735378487
73,0.45,0.0,4,0.2025,0.03991041619848173,0.14981055637103569,0.7360136755376749,9.056151306626713,-0.4252785243407657,2.6986805503124818
74,0.45,0.0,4,0.2025,0.10527865362673647,0.3887314595178345,1.4222724217356846,12.413333355617683,4.050876879254389,3.8296099929682366
75,0.45,0.0,4,0.2025,0.14491757031692476,0.5303906749830775,1.5815025965206775,11.307646291880921,0.03521380115814132,1.999231723470852
