seed,beta,reluctance,r_i,volume_share,willing_clear_frac,risk_hedged_frac,net_imbalance,gross_intermediated,clearing_spread_pct,residual_risk,dealer_pnl,spot_I,spot_S
18,0.45,0.5,0.2025,0.6372927632764707,0.828374426540767,0.6768611947931839,3.179933929461243,13.585844409175332,8.10811712469161,2.8153394600897035,3.728381035591453,3.465174418122088,3.6118657371918577
19,0.45,0.5,0.2025,0.3064670536237854,0.4585977066266854,0.30907151916340225,2.4108334247945287,6.3200031417225695,10.018150944225674,2.1344199669196184,0.20227232821190455,4.917316566972579,5.052475093208179
20,0.45,0.5,0.2025,0.40371742355255935,0.531018339699683,0.45709995646531143,2.7173629303874645,8.04292509388202,10.001191108240704,2.405804414496424,1.6542617561497428,4.23237359180038,4.339511951799115
21,0.45,0.5,0.2025,0.5018386461767003,0.6075746948793703,0.5536954825951913,3.4265663420366606,10.2822579936599,12.439423386228981,3.0336942997383174,1.8374201658179432,3.642837709673359,4.424717347245255
22,0.45,0.5,0.2025,0.8472602764286146,1.0,0.8433874902771691,1.446792136189765,17.92618467106234,1.2720227244779887,1.280910572960433,1.0230123530998172,3.1354194735378487,3.2496074909170174
23,0.45,0.5,0.2025,0.19479526586804113,0.2707686311519756,0.24015329467259708,1.5990325895036266,4.068160347842279,6.846790268214639,1.4156959380479004,0.8823379932351701,4.449372026124917,4.055847124034351
24,0.45,0.5,0.2025,0.7828315081545022,1.0,0.8194082506018573,1.0972568309091093,16.305902977106378,0.8043446722187019,0.9714511440917789,-1.181457039256885,3.8296099929682366,5.20883108413388
25,0.45,0.5,0.2025,0.06850454571828267,0.13095661020066274,0.08599545332242983,1.4955808329868436,1.4955808329868436,16.292223067779755,1.3241054148489997,1.7302628568158385,3.2961758675448705,2.891242135405507
26,0.45,0.5,0.2025,0.05894634306758429,0.07465348710156645,0.0675570016623437,1.3369936972157848,1.3369936972157848,14.564642094103897,1.1837010444743898,1.9914741033512735,2.837044860895655,2.289880538969957
27,0.45,0.5,0.2025,0.730750588018421,1.0,0.6927872135689975,-0.6960535464612944,15.700123902089521,0.3361651421954168,0.6162477143101748,-0.15411765096300284,4.0259582960002955,3.2962036021503
28,0.45,0.5,0.2025,0.4006241814766985,0.5442857077609865,0.44926680606154645,3.300547148848031,9.4407791112382,12.569977570243907,2.922123803249189,-3.679046185097496,3.465174418122088,5.946285134341736
29,0.45,0.5,0.2025,0.06048562378580608,0.0700090239985856,0.07071709769918973,1.1653639565286913,1.1653639565286913,12.694980516029958,1.0317494655423072,-1.0992675432918193,4.917316566972579,5.59153704967047
30,0.45,0.5,0.2025,0.2251859389794701,0.2683861424984293,0.24778766465884147,2.5065739357172934,5.06994247549308,13.499835111295688,2.2191833753139796,0.746279582112974,4.23237359180038,4.567945675089394
31,0.45,0.5,0.2025,0.6693008946415916,1.0,0.6826865178208015,3.4689376707915685,13.579996246303438,9.653033208423642,3.071207555191501,2.339822682830391,6.006024017647005,5.366478104488515
32,0.45,0.5,0.2025,0.7600945901550674,1.0,0.8053623520722039,3.408017469081135,15.752582271557841,8.031974573129785,3.0172721428223936,5.496548429741562,5.169432778589249,4.027814585557868
33,0.45,0.5,0.2025,0.20326451258039135,0.2154141360261232,0.2727658133887177,2.020220107216842,4.0198295203613315,11.060129204234029,1.788592314205045,2.9765764149851623,4.449372026124917,3.2993208895968986
34,0.45,0.5,0.2025,0.6177722753162256,0.9005171976626255,0.6317624111786351,3.4441959225935372,12.598113292209028,10.257479175554208,3.049302565478296,7.0074871570525925,3.8296099929682366,3.017323483783669
35,0.45,0.5,0.2025,0.6158711041539736,0.8359452911584726,0.625777554811455,2.45440105632654,11.597850043260786,5.658274677343547,2.172992363376768,3.3767115674974297,5.4344752647896755,4.010394622687804
36,0.45,0.5,0.2025,0.6462147007349202,0.943936577378624,0.6279718144604213,2.5411434556458845,13.003435162229442,5.409669419547914,2.2497893362333654,1.2266113560343876,2.837044860895655,3.7686245451672273
37,0.45,0.5,0.2025,0.258730358647806,0.33529563929855644,0.3190046630109047,2.3821202354198894,5.484473224887651,11.271011503296641,2.1089988805497057,5.196691847396375,4.0259582960002955,2.5424715311759485
38,0.45,0.5,0.2025,0.237785049228564,0.3223681309148801,0.27469645517223673,2.2383145426232933,4.71500410683301,11.575256257993905,1.981681190781105,2.586902667856451,2.1017345258429305,2.6460144293333956
39,0.45,0.5,0.2025,0.7790252622765942,0.9177621247804716,0.804636956231107,4.20008599838802,16.867852555704673,11.392709577800572,3.7185262679452693,-2.347636590036977,2.9825032613817397,5.525900675100239
40,0.45,0.5,0.2025,0.0732710621044545,0.11109644916731369,0.10263258120935166,1.5161131207475391,1.5161131207475391,16.515893099456363,1.342283578679088,1.3379458728660125,2.5670643467850125,2.845621705235555
41,0.45,0.5,0.2025,0.3720302285276529,0.5111489163451413,0.3897934746201444,2.4340935685049083,6.7781557490933535,9.522115626439662,2.1550132251091947,1.033475626998518,6.006024017647005,5.210827569310156
42,0.45,0.5,0.2025,0.6410506034187138,1.0,0.6841860118246034,1.7819775411393932,13.820671296033371,2.5029130994708835,1.5776653854608025,1.860380991355802,3.1354194735378487,3.0440647944077064
43,0.45,0.5,0.2025,0.5657971601222455,0.7046891253174306,0.6245708838263886,2.8075959169188143,11.284687371939992,7.609395009899325,2.485691762227102,1.5863565266816837,4.449372026124917,4.516276780562611
44,0.45,0.5,0.2025,0.8120120435903819,1.0,0.8278759510677235,1.5266149688751414,18.070326630943818,1.4049584708152385,1.3515813402343153,2.252531581727384,3.8296099929682357,2.8248599762435376
45,0.45,0.5,0.2025,0.08240375567805666,0.12244235196674744,0.12834448340254406,1.6130569469581608,1.6130569469581608,17.57195801205171,1.428112336570634,-0.6853118339050801,5.4344752647896755,5.481287705171136
46,0.45,0.5,0.2025,0.5515093842236689,0.7438451588379504,0.5950555086222677,4.03147646531213,11.920572768995028,14.852569437762867,3.5692486155330765,5.83444197805384,2.837044860895655,3.3881914801181168
47,0.45,0.5,0.2025,0.7098758307181664,0.9137089388895463,0.7632401446740655,3.3352760688593532,14.535538721688612,8.336867501329312,2.9528708882776944,8.394374904196427,4.025958296000295,2.5807255070822515
48,0.45,0.5,0.2025,0.5787191623517721,0.6845252986023347,0.6588040575605559,2.7426376279064923,12.200412157380327,6.716342188283514,2.428181248369575,6.413368109137343,3.465174418122088,2.2745583501952336
49,0.45,0.5,0.2025,0.8366492160204989,1.0,0.8283462595830495,-0.13718639749994999,17.90672755656805,0.01144923143684991,0.12145732799379157,-0.19220531181582023,4.917316566972579,2.7367091031264605
50,0.45,0.5,0.2025,0.35061333479116263,0.5109942951285155,0.397320951591352,3.2300765450443736,7.478377797422172,15.19807852254083,2.8597329875700725,1.5447300601666778,2.5670643467850125,3.9216059642843004
51,0.45,0.5,0.2025,0.08273166578253859,0.10851895756924253,0.12826683349461468,1.7772498451027514,1.7772498451027514,19.3606057826804,1.5734797421416276,-1.0750882900303202,3.642837709673359,4.919464932762134
52,0.45,0.5,0.2025,0.4025801933443256,0.578084804429038,0.45929787709320374,2.825005610641536,8.22661815987325,10.567876916902831,2.5011053521987523,4.056443444042305,3.1354194735378487,3.060938066673592
53,0.45,0.5,0.2025,0.059852463533571716,0.08626448857122872,0.06889748446313303,1.1661537467360994,1.1661537467360994,12.70358415546691,1.0324487025659157,0.4322452212915936,4.449372026124917,4.06733007649189
54,0.45,0.5,0.2025,0.242559779983266,0.38364613404574754,0.28744069695434016,2.0956424755268244,4.836736559710096,9.89127800116233,1.8553671511628957,-1.7728760986758598,3.8296099929682366,5.369361638148456
55,0.45,0.5,0.2025,0.305209576635591,0.3227288785207323,0.31081709765499455,2.5223087657547674,6.067477383280507,11.422437467911468,2.2331141326457242,1.0114238981058878,3.2961758675448705,4.049561085968822
56,0.45,0.5,0.2025,0.7884087661189642,1.0,0.7865385476971785,-2.045696419345462,18.001585969404452,2.5324568726662755,1.8111476466189536,1.6765708895624978,4.677496208089153,4.101422500410913
57,0.45,0.5,0.2025,0.6247369404423759,0.8937208883635824,0.6467139378678903,3.127959024466628,14.045561503501455,7.588456723322964,2.7693237238474904,7.139574037000944,4.025958296000295,2.733817383821118
58,0.45,0.5,0.2025,0.6470719206606897,1.0,0.5835839605024783,1.9937002426163337,13.28033628741329,3.2604767520814795,1.7651130775472266,2.3106716564301037,3.465174418122088,3.1604439893998695
59,0.45,0.5,0.2025,0.05402987630877177,0.06250362057636231,0.05465385337662117,1.2448771685302051,1.2448771685302051,13.561163712679498,1.1021461116085565,0.9240128835220764,2.9825032613817397,3.0664988771783515
60,0.45,0.5,0.2025,0.5347815114353291,0.6370742549893514,0.6158460456046769,2.611357790425969,10.107377336326579,7.349617500507741,2.3119532653448776,4.868898699150483,2.5670643467850125,2.2928436763437086
61,0.45,0.5,0.2025,0.06138351070501452,0.06350911679561765,0.072164225035049,1.2431611755596055,1.2431611755596055,13.542470413298332,1.100626865350448,0.807948215121049,2.209492759274241,2.81030958397416
62,0.45,0.5,0.2025,0.764189827187222,1.0,0.7678451574152518,-0.012497233320221346,15.915511034969946,0.0001068999802715581,0.011064366395287973,-0.0005314449896868312,3.1354194735378487,3.342250599570921
63,0.45,0.5,0.2025,0.7490314231792364,0.8336496196657962,0.788315489468057,4.020247622219246,16.581811142401094,10.61803371474585,3.5593072124247715,10.561622806920827,1.6368324945346824,1.6638097318071718
64,0.45,0.5,0.2025,0.0667889781490442,0.13030607045985496,0.08539529565868563,1.3654621188111422,1.3654621188111422,14.874765000729326,1.2089054268489188,0.3693465431700611,2.322775875477118,3.2886412607974393
65,0.45,0.5,0.2025,0.7347967174895311,1.0,0.7203436881806604,1.6371236320585494,15.585002589445216,1.8733828212555106,1.4494196623640843,-0.11867543567600736,3.2961758675448705,4.176122510804282
66,0.45,0.5,0.2025,0.8235239307347069,1.0,0.8510452204643763,3.000821898286774,17.541950256681073,5.592075452310911,2.656763470673554,7.302844745696937,4.677496208089153,2.826069664591183
67,0.45,0.5,0.2025,0.057631575296759385,0.07141920934844441,0.06473656249142042,1.228985417091877,1.228985417091877,13.388045714868657,1.0880764246569654,0.6002975630959231,2.4418671412486086,3.0707869071923097
68,0.45,0.5,0.2025,0.6705634726483765,1.0,0.6343671442447335,-2.304898948102946,13.057610811631461,4.432109854297637,2.0406313791597794,2.1374139330855715,3.465174418122088,3.5620667622824267
69,0.45,0.5,0.2025,0.7586963754396153,1.0,0.7603879608192666,3.0163034160995505,16.263712065529973,6.093977297790107,2.6704699592255903,3.9542155008392106,2.9825032613817397,3.192057653962652
70,0.45,0.5,0.2025,0.6208673334477772,0.9169150825363,0.6241097020804847,2.9698864915927565,13.133377674167644,7.316000484912072,2.629374954713304,5.163074164900356,4.23237359180038,3.3087799433533522
71,0.45,0.5,0.2025,0.6997772930128602,0.9370972908233547,0.7038185383628665,3.1464317135968076,13.528092263957655,7.972059326205589,2.7856784317740715,3.480799675698177,2.209492759274241,3.0998811522999774
72,0.45,0.5,0.2025,0.5920903883740966,0.7265023623531279,0.6250247450035094,3.5353950606787996,12.524823214490201,10.871131623197021,3.13004529091634,7.189670805500582,3.1354194735378487,2.7416330425061957
73,0.45,0.5,0.2025,0.6265299217783871,1.0,0.5519705782178699,-1.9521380488303874,13.050548741973229,3.1809931695221874,1.728316185910772,5.30358580135087,2.6986805503124818,5.144871493908547
74,0.45,0.5,0.2025,0.4211381081799695,1.0,0.39596346091456686,2.59250924228973,9.05954725230099,8.081734688909837,2.295265792425481,5.579786344964347,3.8296099929682366,2.5658380933743583
75,0.45,0.5,0.2025,0.7103938931223562,1.0,0.7180360167136687,-3.4775321527033536,15.069224186739078,8.742222813658781,3.078816639091359,8.83229538724683,1.999231723470852,4.05529817394792
76,0.45,0.5,0.2025,0.2609132418748654,0.3187102079704287,0.3285304514854606,2.6651701280233997,5.440997054225134,14.22138324119284,2.3595957638490472,4.090404268642162,2.837044860895655,2.765170487885822
77,0.45,0.5,0.2025,0.05457003921762638,0.06534199881585906,0.055573936314616414,1.1287996202714987,1.1287996202714987,12.296664149914337,0.9993774034239274,1.7466647043527952,4.025958296000295,2.6854482848890657
78,0.45,0.5,0.2025,0.7346324334485371,1.0,0.7186537325167994,3.725077486199619,15.834706201091116,9.546211876194276,3.297979728958191,7.936759617395016,5.713106769843826,3.878928759496957
79,0.45,0.5,0.2025,0.6209022108062903,0.6514070435278697,0.6893151092948933,3.1495105360070736,11.50251668948679,9.394284663724541,2.7884042526290034,8.460323809349353,2.9825032613817397,1.8689769803277376
80,0.45,0.5,0.2025,0.35705895780589697,0.5650449870494079,0.4089521899701423,2.2079484642735547,7.5429211262573475,7.040585147224233,1.9547967269769533,2.5375494264407963,4.23237359180038,3.59935859111755
81,0.45,0.5,0.2025,0.6755773030643255,1.0,0.6473618655907741,-1.2337829629106536,13.584664364189333,1.2206722786264999,1.092323909150292,2.110302985142921,3.642837709673359,4.844902718183128
82,0.45,0.5,0.2025,0.8508222863753941,1.0,0.859693864028529,2.873855142398458,16.366420482482173,5.497262802599986,2.5443540540312046,-2.739996692864281,5.1694327785892495,6.384717394050694
83,0.45,0.5,0.2025,0.7180987065329483,0.8577910631075791,0.7311920832885146,3.188475889796504,13.935101407078212,7.947427928565292,2.822902044260267,3.0165978677874152,2.6986805503124818,3.496668485353017
84,0.45,0.5,0.2025,0.07776274115721385,0.1065670048192049,0.11557181307998056,1.5917460254907723,1.5917460254907723,17.33980587512359,1.4092448130720636,1.2736351890679274,3.8296099929682357,3.5257435980378595
85,0.45,0.5,0.2025,0.4268287228275491,0.5320589847200727,0.4999292761426229,2.657472672557934,8.015162746490823,9.598331085536977,2.3527808580695804,0.03585596253447232,1.999231723470852,3.9064082117892824
86,0.45,0.5,0.2025,0.7647552481829589,0.9571777807157082,0.7705005492893486,2.4780752590047808,15.009048076435377,4.457037537146054,2.193952206714615,-1.2940337204393346,4.677496208089153,5.577003704319667
87,0.45,0.5,0.2025,0.8568425255263994,1.0,0.8629637591962852,2.5821878001278225,16.210499658516078,4.480739599780955,2.286127752438476,1.061383885559461,2.4418671412486086,3.6785406017280033
88,0.45,0.5,0.2025,0.5576705735022176,0.6801003245937233,0.6210017025089515,2.941738100871973,11.870977451983201,7.941307040175362,2.6044539101595037,5.952574237200106,2.1017345258429305,2.053946903799228
89,0.45,0.5,0.2025,0.7960603338681284,1.0,0.7887190840588733,0.4370558337637883,15.346206775878057,0.13559486854253489,0.38694531469905996,0.15049258538169005,2.9825032613817397,3.1478186780363555
90,0.45,0.5,0.2025,0.47523297939211373,0.6572251580592879,0.49556793452239656,2.8688651512125736,8.765148735416433,10.228958980996433,2.5399361889425736,1.705989027785618,4.23237359180038,4.413006698915805
91,0.45,0.5,0.2025,0.8064131944632991,1.0,0.8145492189590097,0.5058025141969761,16.906937512216235,0.16484184888861295,0.4478098629780619,-0.26984131559034985,3.642837709673359,4.349736329049514
92,0.45,0.5,0.2025,0.22451799589620167,0.34836986660141417,0.24382211253591912,-2.4460774197004946,4.704007387479838,13.856159024389765,2.1656230710692626,0.37115718336381653,3.1354194735378487,2.5827470978137557
93,0.45,0.5,0.2025,0.6204525081926048,0.7623814886516231,0.6260784872047169,3.554108552467351,12.786375886974705,10.76178635308274,3.146613192337266,7.951139672937007,2.6986805503124818,2.3488920467002563
94,0.45,0.5,0.2025,0.3376244735843047,0.4126063130791014,0.37020808769184393,2.6583594660750993,7.17118070557572,10.735127410309708,2.353565976514557,4.698084222408347,3.8296099929682366,2.976631451846354
95,0.45,0.5,0.2025,0.5989443186148057,1.0,0.59970865584878,-1.1450955502950508,12.770537418548406,1.1185225320468177,1.013804927973766,0.37196966184503416,3.2961758675448705,3.338067408006455
96,0.45,0.5,0.2025,0.6227371151534942,0.895238988514744,0.6391924966488425,2.8652048931283947,12.64114193251709,7.074496201926823,2.536695596764532,5.733671583722495,2.837044860895655,2.37719223340509
97,0.45,0.5,0.2025,0.25809445567290634,0.32611473893162957,0.3178435958044599,2.79012836736834,5.298812858631097,16.004431229701527,2.4702269498720684,4.582689421871204,2.4418671412486086,2.528611383459857
98,0.45,0.5,0.2025,0.8370280896057819,1.0,0.8208278777107494,0.5720671514446465,17.3867669834546,0.2050433293904186,0.5064769460653837,-0.1262139076579679,3.465174418122088,3.9828944958357435
99,0.45,0.5,0.2025,0.5662023522108314,1.0,0.5307522759746505,-3.0678927532327096,11.372877010103407,9.015305777369013,2.716144334785796,2.135004317892615,2.9825032613817397,2.814417263715942
0,0.45,1.0,0.2025,0.07989612587435133,0.1303998908740042,0.12054990080327521,1.5557181251749281,1.5557181251749281,16.94733321456053,1.3773476819764627,-0.9661984998247147,2.5670643467850125,4.364690523521482
1,0.45,1.0,0.2025,0.08364246036502404,0.22623771493216677,0.13005701684726004,1.810268798656983,1.810268798656983,19.720300253821648,1.6027129164572482,0.34291686447463043,3.642837709673359,4.138060158917111
2,0.45,1.0,0.2025,0.045918259834792016,0.09883009623608414,0.040714047067660505,0.9652012007668657,0.9652012007668657,10.51449237737121,0.8545363167043248,0.31085632150238424,3.1354194735378487,3.4458895923961492
3,0.45,1.0,0.2025,0.06469654025818013,0.08824658616246274,0.0783658886551578,1.323346259964938,1.323346259964938,14.415972702861252,1.1716183504707705,-0.021966714314698543,4.449372026124917,4.51619490377408
4,0.45,1.0,0.2025,0.0627826362895128,0.11745981014738545,0.0760431157225837,1.2493223925336083,1.2493223925336083,13.609588097007192,1.1060816696494868,0.6958230936985305,2.322775875477118,2.956655575370055
5,0.45,1.0,0.2025,0.06297183686965786,0.11710518721696545,0.07520480427284307,1.239917897852532,1.239917897852532,13.507139521975748,1.0977554447765305,1.4538950052453408,5.4344752647896755,3.7376212943144167
6,0.45,1.0,0.2025,0.05477739106455063,0.08862318582772527,0.057196314333713145,1.2285729240880454,1.2285729240880454,13.383552191092411,1.0877112259275392,1.7102546309572721,4.677496208089153,3.1730419993664274
7,0.45,1.0,0.2025,0.06782873914634131,0.12078105822068534,0.08747883069121283,1.2919889611574458,1.2919889611574458,14.074379593544382,1.143856314323839,1.4897855379514828,6.637683077567331,4.318951379430258
8,0.45,1.0,0.2025,0.057673382783561676,0.18223312608602318,0.06146808865168169,1.1366673296961027,1.1366673296961027,12.382371638370264,1.0063430427406412,0.7451563141851152,3.465174418122088,3.327981396847322
9,0.45,1.0,0.2025,0.07134193788707274,0.13570881497792311,0.09579807849010429,1.6064250278322312,1.6064250278322312,17.49971269880352,1.4222407983482923,0.6335363865649217,2.9825032613817397,3.5560717224780394
10,0.45,1.0,0.2025,0.06806239144704859,0.17197572828662716,0.08856883169553327,1.414096029473013,1.414096029473013,15.404562189677817,1.251963229564977,2.6671978530638114,4.23237359180038,2.551362274098296
11,0.45,1.0,0.2025,0.0772851251879602,0.13210072305526369,0.11537066254233995,1.6656632436884005,1.6656632436884005,18.145028689473538,1.4746870724988501,1.9865303816870172,3.642837709673359,3.078179060710944
12,0.45,1.0,0.2025,0.0936544628519614,0.1613050515760878,0.16431130091523274,1.886649012354169,1.886649012354169,20.552353896174118,1.670335777297066,1.550765950388147,3.1354194735378482,3.3071169996414174
13,0.45,1.0,0.2025,0.07295421367928025,0.12861634506743266,0.1002438070818763,1.5330860266382618,1.5330860266382618,16.70078873517258,1.3573104606101338,-1.6152411777527278,2.6986805503124818,4.8475732746157405
14,0.45,1.0,0.2025,0.07123233165753022,0.1872577651394261,0.09550148855466507,1.6187872310760372,1.6187872310760372,17.634381296056862,1.4331856165042571,2.0784389742739773,3.8296099929682366,3.0525430754683494
15,0.45,1.0,0.2025,0.05841492564093929,0.14386963444909157,0.06285807248716252,1.2442466836812207,1.2442466836812207,13.554295478229076,1.10158791483035,0.33009307131007903,3.2961758675448705,3.684361184607775
16,0.45,1.0,0.2025,0.07033170490848607,0.11561305390222819,0.09284724674731439,1.4299181251602702,1.4299181251602702,15.57692138728918,1.2659712471269007,3.019167381459229,2.837044860895655,1.7043890034947768
17,0.45,1.0,0.2025,0.08251119514734677,0.18077921551632883,0.13018735486236138,1.6541945423213449,1.6541945423213449,18.02009352258145,1.4645333120022832,1.2909430789103549,4.0259582960002955,3.658318954297164
18,0.45,1.0,0.2025,0.06188790544537188,0.11782201090811902,0.07411341144297792,1.3193299887289338,1.3193299887289338,14.372221147990755,1.1680625637330688,0.5848152131425632,3.465174418122088,3.6118657371918577
19,0.45,1.0,0.2025,0.059221988235512966,0.1143642845667939,0.06749476031202839,1.221283486370981,1.221283486370981,13.30414414927636,1.0812575567312757,-0.4669024983959842,4.917316566972579,5.052475093208179
20,0.45,1.0,0.2025,0.06343776298478393,0.1012394683408573,0.07730821292142452,1.2638175764629422,1.2638175764629422,13.767492480893665,1.118914912164191,0.04942021706480648,4.23237359180038,4.339511951799115
21,0.45,1.0,0.2025,0.06274848258047903,0.10276413404054331,0.07579350264577146,1.2856644093049427,1.2856644093049427,14.005482608966867,1.1382569022628621,-0.38933833949221197,3.642837709673359,4.424717347245255
22,0.45,1.0,0.2025,0.0541786659002035,0.1183403814583564,0.055500482995505564,1.1463027326770527,1.1463027326770527,12.487335630453575,1.0148737011844569,0.6755423673292636,3.1354194735378487,3.2496074909170174
23,0.45,1.0,0.2025,0.07606264418591095,0.15545826716635844,0.10825720691541778,1.5885141338022946,1.5885141338022946,17.30459901825687,1.4063834730558422,0.8699855148216901,4.449372026124917,4.055847124034351
24,0.45,1.0,0.2025,0.05794430776032645,0.1387040758067612,0.064175930027552,1.2069445986440797,1.2069445986440797,13.147942389907746,1.0685626903199534,-1.2476770307662326,3.8296099929682366,5.20883108413388
25,0.45,1.0,0.2025,0.06850454571828267,0.16548441382327458,0.08599545332242983,1.4955808329868436,1.4955808329868436,16.292223067779755,1.3241054148489997,1.7302628568158385,3.2961758675448705,2.891242135405507
26,0.45,1.0,0.2025,0.05894634306758429,0.08947503582118138,0.0675570016623437,1.3369936972157848,1.3369936972157848,14.564642094103897,1.1837010444743898,1.9914741033512735,2.837044860895655,2.289880538969957
27,0.45,1.0,0.2025,0.049094265098451925,0.14060008181220615,0.04604800245245804,1.0547867597587128,1.0547867597587128,11.490399448761012,0.9338504675259026,0.9573270134702727,4.0259582960002955,3.2962036021503
28,0.45,1.0,0.2025,0.07588993773563801,0.1325414263867359,0.10890967450630684,1.7883596948314775,1.7883596948314775,19.48163177207371,1.5833157950379368,-3.053322539608056,3.465174418122088,5.946285134341736
29,0.45,1.0,0.2025,0.06048562378580608,0.0834882293170326,0.07071709769918973,1.1653639565286913,1.1653639565286913,12.694980516029958,1.0317494655423072,-1.0992675432918193,4.917316566972579,5.59153704967047
30,0.45,1.0,0.2025,0.058995028997811574,0.09815543087913105,0.06588976247715973,1.3282419173881879,1.3282419173881879,14.469303917760367,1.1759526976089487,-0.21793891667232623,4.23237359180038,4.567945675089394
31,0.45,1.0,0.2025,0.05871545732857725,0.13975374692391335,0.06609967692559233,1.1913261979861092,1.1913261979861092,12.977802159524186,1.0547350131885216,-0.2598642569199323,6.006024017647005,5.366478104488515
32,0.45,1.0,0.2025,0.07719557564857843,0.1669926751769383,0.11074993949817911,1.5998399043419262,1.5998399043419262,17.427977157355947,1.4164106904205593,1.446529096957982,5.169432778589249,4.027814585557868
33,0.45,1.0,0.2025,0.0860598992720225,0.10677711168876429,0.14024922030043405,1.7019504251937563,1.7019504251937563,18.54032584931048,1.5068137569689184,2.2953464657605798,4.449372026124917,3.2993208895968986
34,0.45,1.0,0.2025,0.053151772447472455,0.1151519106643341,0.054331660609413884,1.0839140533333436,1.0839140533333436,11.807699827190486,0.9596381790901389,1.202647423068944,3.8296099929682366,3.017323483783669
35,0.45,1.0,0.2025,0.05229422393972552,0.10586569503618379,0.05309498225989776,0.9847849059500671,0.9847849059500671,10.727828952901634,0.8718746574372002,0.787639868401353,5.4344752647896755,4.010394622687804
36,0.45,1.0,0.2025,0.05390532526403996,0.12694656097544604,0.05614212635935428,1.084708226496021,1.084708226496021,11.816351212682598,0.9603412965424594,-0.09556583833309806,2.837044860895655,3.7686245451672273
37,0.45,1.0,0.2025,0.06833583030491822,0.1263435579951812,0.08817340103447857,1.4485583893846938,1.4485583893846938,15.7799805172863,1.2824743168703685,2.630090577873043,4.0259582960002955,2.5424715311759485
38,0.45,1.0,0.2025,0.058180808901667394,0.09784600164104375,0.06455593884799427,1.15365854077118,1.15365854077118,12.567466682998534,1.021386131080053,0.8429096956171377,2.1017345258429305,2.6460144293333956
39,0.45,1.0,0.2025,0.06853399671750782,0.12319452827360348,0.09051121962407976,1.4839330733714033,1.4839330733714033,16.165337316298412,1.3137931259793552,-2.409104804764075,2.9825032613817397,5.525900675100239
40,0.45,1.0,0.2025,0.0732710621044545,0.11697225017313462,0.10263258120935166,1.5161131207475391,1.5161131207475391,16.515893099456363,1.342283578679088,1.3379458728660125,2.5670643467850125,2.845621705235555
41,0.45,1.0,0.2025,0.04187755651480775,0.06880785871953089,0.03378277046561366,0.7629826252888139,0.7629826252888139,8.311609010941986,0.6755030576067238,-0.17575709393365466,6.006024017647005,5.210827569310156
42,0.45,1.0,0.2025,0.0850138843907571,0.23494074759938394,0.13623928548371358,1.832848991168014,1.832848991168014,19.966279290988382,1.6227041830693498,1.9500330061500954,3.1354194735378487,3.0440647944077064
43,0.45,1.0,0.2025,0.06106274669445762,0.12627880333082722,0.07121598668404507,1.2178816987523158,1.2178816987523158,13.267086518227547,1.0782458001570454,-0.07065506538784849,4.449372026124917,4.516276780562611
44,0.45,1.0,0.2025,0.05673920552734108,0.12886307181974443,0.06202688222362587,1.262661046412404,1.262661046412404,13.754893733201554,1.1178909837555238,1.7324454622265955,3.8296099929682357,2.8248599762435376
45,0.45,1.0,0.2025,0.08240375567805666,0.13965774119112856,0.12834448340254406,1.6130569469581608,1.6130569469581608,17.57195801205171,1.428112336570634,-0.6853118339050801,5.4344752647896755,5.481287705171136
46,0.45,1.0,0.2025,0.05840817640298259,0.11305682276724681,0.06522048874946579,1.2624606888532635,1.2624606888532635,13.752711122957535,1.117713598138436,0.45700404107479425,2.837044860895655,3.3881914801181168
47,0.45,1.0,0.2025,0.06122686113405167,0.12162140444606183,0.07142706400353857,1.2536916631195913,1.2536916631195913,13.657185077030103,1.1099499826916424,2.132573334518888,4.025958296000295,2.5807255070822515
48,0.45,1.0,0.2025,0.08168710617137184,0.14097186233954417,0.12563977218621095,1.7221070738083375,1.7221070738083375,18.759903827500914,1.524659350458154,3.338183755805736,3.465174418122088,2.2745583501952336
49,0.45,1.0,0.2025,0.06664172891145664,0.16053615433718946,0.0851829506588045,1.4263269010065986,1.4263269010065986,15.53780011499983,1.2627917738126324,2.8723677128852305,4.917316566972579,2.7367091031264605
50,0.45,1.0,0.2025,0.07574141403734583,0.1359375115486542,0.10737690234468156,1.6155201553290264,1.6155201553290264,17.59879115898394,1.4302931264482703,-0.24966352154427285,2.5670643467850125,3.9216059642843004
51,0.45,1.0,0.2025,0.08273166578253859,0.13090342860085147,0.12826683349461468,1.7772498451027514,1.7772498451027514,19.3606057826804,1.5734797421416276,-1.0750882900303202,3.642837709673359,4.919464932762134
52,0.45,1.0,0.2025,0.069083720229552,0.15556730381759648,0.08873771352578891,1.4117072741975376,1.4117072741975376,15.378540103178718,1.2498483563831049,1.2451386640275388,3.1354194735378487,3.060938066673592
53,0.45,1.0,0.2025,0.059852463533571716,0.09346242591959406,0.06889748446313303,1.1661537467360994,1.1661537467360994,12.70358415546691,1.0324487025659157,0.4322452212915936,4.449372026124917,4.06733007649189
54,0.45,1.0,0.2025,0.04960546376335589,0.08802841118003936,0.04708380929565418,0.989152283046061,0.989152283046061,10.775405306047949,0.8757412940869518,-1.265754569581379,3.8296099929682366,5.369361638148456
55,0.45,1.0,0.2025,0.05529579463955266,0.07866974128947629,0.0601095519621203,1.099264272977224,1.099264272977224,11.974918607387112,0.9732284234295181,-0.1722828695549375,3.2961758675448705,4.049561085968822
